Label,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18
SCD,0.106834955,0.20876807,0.051416258,0.045057739,-0.172887723,0.043782413,0.062087006,0.068844521,0.056085681,0.075115537,0.082819342,0.033382126,0.044193884,-0.121654161,0.037509541,0.008309196,-0.011876212,0.107422184
SCD,0.093284616,0.21966821,0.048013048,0.05686732,-0.110431153,0.056712264,0.056485133,0.069527403,0.027284917,0.015630338,0.05267455,0.044995092,-0.022476271,-0.129345916,0.058702064,0.026447082,0.029202652,0.155496677
SCD,0.101874839,0.229695463,0.036303572,0.05346384,-0.083026996,0.071792634,0.062866099,0.091913571,0.013749036,0.003122044,0.04200721,0.024419805,-0.041164307,-0.151445488,0.086210052,0.011068555,0.018347586,0.137923962
SCD,0.063876008,0.208966139,0.138373174,0.071143202,-0.147683343,0.067024004,0.07473064,0.108290213,0.022514424,0.040877278,0.016482849,0.102129068,0.065790021,-0.1015145,0.068168838,0.017740503,0.058788645,0.168468222
SCD,0.076902844,0.245618716,0.111480697,0.064894841,-0.090803365,0.059621875,0.094567502,0.084430616,-0.001199141,0.032872901,0.014806855,0.013037227,0.013149343,-0.117316548,0.05214049,0.037372466,0.010515465,0.157192287
SCD,0.087916093,0.222059167,0.07762339,0.070703831,-0.111006571,0.097494918,0.072864004,0.093927604,0.021893698,0.053718417,0.053890389,0.048163122,-0.003288671,-0.123586044,0.074598948,0.022121517,-0.003791292,0.136635424
SCD,0.07762148,0.221113919,0.067506049,0.046155138,-0.12066594,0.046908439,0.111460793,0.070564707,0.0009889,0.042019884,0.060638771,0.021933613,-0.001582033,-0.128654516,0.051038683,0.0382206,0.022270968,0.151860531
SCD,0.126067542,0.211063627,0.046359492,0.059568261,-0.122031218,0.023939538,0.064489698,0.03684491,0.033827821,0.008947396,0.059101622,0.020106165,-0.016841214,-0.137411312,0.050023136,0.019182038,0.016187398,0.169714868
SCD,0.095273889,0.172532268,0.046329513,0.070444834,-0.157967369,0.025260927,0.076312722,0.016950731,0.008474605,0.016442546,0.091039766,0.035473167,-0.018890876,-0.102218289,0.082441558,0.040684892,0.020531351,0.202
SCD,0.104159588,0.236225088,0.08511791,0.05582897,-0.121114894,0.069055813,0.081442083,0.068238467,0.017140633,0.034250298,0.076144837,0.060082244,0.015866544,-0.11271136,0.040891209,0.039124961,-0.00161921,0.125360202
SCD,0.039077239,0.238081808,0.11920203,0.065476964,-0.119908854,0.091528149,0.056603013,0.096118259,0.014436825,0.040981673,0.047703582,0.078540968,-0.015847756,-0.082106131,0.0881175,0.032400868,0.079672634,0.225322413
SCD,0.097106885,0.243667866,0.073627319,0.062452539,-0.119522051,0.08155559,0.060209982,0.060662919,0.015716607,0.04331578,0.070809124,0.051901196,0.012465852,-0.117591022,0.05703174,0.030634301,0.017252239,0.151167339
SCD,0.08841645,0.221555031,0.100787401,0.07454192,-0.101115213,0.048611845,0.086605312,0.040947181,0.005873904,0.025126261,0.031069435,0.001711885,0.015482914,-0.122248364,0.057606065,0.062261322,0.02867721,0.178143454
SCD,0.095118813,0.247372796,0.070453944,0.068755535,-0.097199958,0.039026046,0.096505946,0.06281746,0.01293843,0.037842839,0.067438386,0.029801571,0.012827344,-0.123056562,0.02431914,0.021128117,0.001479207,0.143554877
SCD,0.103711764,0.221853753,0.040843016,0.058305824,-0.122726646,0.03542597,0.0499,0.047404503,0.02060782,0.022685832,0.075978277,0.018847799,-0.010703686,-0.148532595,0.059701335,0.02281464,0.011972835,0.159091859
SCD,0.089078849,0.211462468,0.081614782,0.062791851,-0.131866933,0.087264851,0.085879036,0.106041253,0.013040109,0.056590226,0.072135948,0.073450708,0.013715572,-0.11998478,0.044307586,0.02047025,0.035779824,0.126243658
SCD,0.12230209,0.216411308,0.091517674,0.063135734,-0.148093629,0.062622567,0.066013064,0.122711848,0.009529332,0.085611814,0.102635936,0.079835213,-0.02279807,-0.043700788,0.063378997,-0.004708589,0.00664744,0.121516381
SCD,0.031732777,0.243673212,0.146425061,0.081452334,-0.108127786,0.116474319,0.083800039,0.16074103,-0.00026902,0.041489893,0.014381013,0.086506475,0.037279053,-0.091350421,0.070876874,0.04576134,0.040963683,0.193065455
SCD,0.124741631,0.173898121,0.023334151,0.077557932,-0.125,0.037174925,0.043573182,0.063179445,0.054940663,0.020718956,0.05735594,0.006675878,-0.000140652,-0.16037963,0.051070621,0.00509323,0.002136153,0.133722448
SCD,0.144185061,0.201775885,0.04224376,0.062069877,-0.149782993,0.044547978,0.03095499,0.041611015,0.025204843,0.08523235,0.108123171,0.039849431,-0.039154034,-0.059794533,0.059500358,0.00510144,-0.000908879,0.117485226
SCD,0.091596447,0.237704188,0.080937972,0.055851049,-0.097849496,0.084324985,0.098188309,0.119263462,0.002015626,0.014325581,0.0306342,0.042306972,0.006333512,-0.126709604,0.06849746,0.029947546,0.010904175,0.137091315
SCD,0.058737907,0.260571651,0.118276453,0.06251773,-0.081319198,0.098267666,0.10448324,0.10844461,0.005789722,0.03781787,0.039989289,0.078161867,0.007217753,-0.097035386,0.041588218,0.05286757,0.017375047,0.162292176
SCD,0.071950609,0.210344549,0.063480945,0.054429588,-0.14876889,0.074712175,0.080815025,0.101352001,0.01183794,0.01771539,0.04582817,0.033814546,0.048550525,-0.11431903,0.069796457,0.04492697,0.003751657,0.169084758
SCD,0.135557861,0.205849036,0.028472589,0.013356746,-0.132045891,0.047275064,0.059746311,0.051996628,0.044064624,0.047431066,0.071395165,0.019365216,0.00219765,-0.105704517,0.061636108,-0.004415386,0.014158751,0.143088931
SCD,0.119865264,0.198466646,0.033998482,0.043864811,-0.096375021,0.032451537,0.070568851,0.024568119,0.026793203,0.051999637,0.077373725,0.024087296,0.006012191,-0.15084956,0.035311331,0.02792475,0.003779201,0.135583858
SCD,0.12707642,0.236785541,0.045350704,0.042401686,-0.102259638,0.066757034,0.077988217,0.033635324,0.021621615,0.014216749,0.071324334,0.03574174,-0.037764069,-0.140476946,0.047048061,0.014595226,0.003818025,0.127851735
SCD,0.092585496,0.206884008,0.064002143,0.063923093,-0.127171339,0.053971311,0.059055851,0.064255631,0.016719605,0.014658809,0.041390712,0.018902138,0.001672697,-0.120610023,0.069239145,0.048437703,0.025179449,0.160860707
SCD,0.073283881,0.209310773,0.06559201,0.067181209,-0.133823059,0.011870641,0.071399914,0.030353994,0.019854942,0.049487641,0.055032927,0.01698853,0.023357673,-0.117838675,0.051766088,0.024265113,0.017470869,0.175231218
SCD,0.105010358,0.240502216,0.067025193,0.03727915,-0.119988741,0.015860126,0.059770726,0.089379258,0.015348352,0.023686162,0.076332176,0.058256884,0.065644229,-0.104843754,0.045069145,0.022299912,0.025833148,0.14666232
SCD,0.118595433,0.207759548,0.047411866,0.060262896,-0.134536827,0.03702528,0.052222176,0.044264037,0.03118635,0.017380354,0.060375637,0.029867837,0.002904589,-0.143148455,0.052774828,0.003861393,0.019511383,0.1570892
SCD,0.114434425,0.226100859,0.072304089,0.034974585,-0.078929539,0.026198092,0.104628262,0.00766711,0.022418799,0.032562698,0.073596268,0.055966031,-0.031390752,-0.097708338,0.043433614,-0.002057147,0.023208282,0.183383585
SCD,0.078245831,0.179224694,0.100312796,0.090203566,-0.150671635,0.049313299,0.076529706,0.100825273,0.0358383,0.107109673,0.079239965,0.062961487,0.030878886,-0.11131232,0.02458653,0.030922063,-0.023988726,0.080152296
SCD,0.099165285,0.226900216,0.055262997,0.056045308,-0.109428315,0.024227232,0.093811711,0.020995149,0.023566766,0.017601671,0.064728521,0.022606438,0.007825401,-0.139361139,0.035955356,0.032424514,0.017816341,0.163448639
SCD,0.072704913,0.202576702,0.048759155,0.104839433,-0.122917725,0.053661198,0.102321335,0.042849132,0.025944554,0.059934829,0.077237563,0.057293606,-0.010141938,-0.149884294,0.030448738,0.005877736,0.004582433,0.134283442
SCD,0.100862746,0.212213679,0.057071988,0.056316875,-0.10354176,0.032245204,0.086516927,0.03421117,0.005564913,0.03213379,0.061066863,0.00751641,0.003827992,-0.143354615,0.040972738,0.018515769,0.002714846,0.130030019
SCD,0.108775469,0.205058887,0.097330108,0.085602579,-0.143655708,0.016365002,0.077008732,0.061182919,0.016142631,0.044446865,0.049981116,0.012002876,0.001118665,-0.094407004,0.055320918,0.036754862,0.006673313,0.117102707
SCD,0.044083937,0.23895963,0.124988781,0.071224491,-0.127553111,0.064544849,0.10095626,0.091576817,0.003992783,0.04409308,0.033070541,0.047930166,0.063190847,-0.108055736,0.042592309,0.05543381,0.014046305,0.160923825
SCD,0.133304756,0.206057925,0.039794879,0.032714234,-0.137577814,0.082085437,0.075917496,0.047203484,0.028194507,0.013043882,0.10309133,0.048313768,-0.011257452,-0.102403513,0.079985191,0.012089703,-0.002845512,0.150967059
SCD,0.123594694,0.174485764,0.005183049,0.082573211,-0.162476673,0.040433562,0.048408414,0.033013873,0.030812881,0.040719193,0.090970896,0.021771826,0.000662324,-0.142893901,0.080647525,0.023102516,-0.020227108,0.096337764
SCD,0.115320844,0.221864883,0.055972776,0.037042895,-0.099837019,0.082327904,0.094516235,0.041195507,0.018688762,0.02873051,0.067990097,0.015777675,-0.037793968,-0.123611918,0.053465046,0.015347201,0.001507627,0.12027552
SCD,0.097900487,0.219154305,0.054091863,0.043125334,-0.124822305,0.030357196,0.080704662,0.036289394,0.023283458,0.014685948,0.056067502,0.033708067,0.036615921,-0.136518974,0.051720755,0.038580543,0.023233308,0.186350072
SCD,0.09876084,0.237308881,0.082901425,0.048623117,-0.094453444,0.039972562,0.082222288,0.050997101,0.018989066,0.055473304,0.074916048,0.040037413,-0.01375469,-0.124711824,0.053507672,0.006217055,0.033144939,0.160460057
SCD,0.116668633,0.182202905,0.043467088,0.050545317,-0.127132374,0.003972574,0.067335534,0.067256565,-0.00241937,0.018208054,0.082585264,-0.000205159,-0.029551907,-0.119632308,0.086125058,0.014850436,0.003658618,0.164662994
SCD,0.040705343,0.22751158,0.114685952,0.054782161,-0.122247615,0.069099906,0.079651979,0.093735752,0.052026492,0.059405463,0.037810275,0.078105461,0.077628411,-0.098760044,0.015573919,0.060644308,0.012881773,0.156016309
SCD,0.172911837,0.165265808,0.087694673,0.042351492,-0.138054282,0.029488983,0.050307297,0.04620189,0.026840102,0.13454574,0.086213034,0.068171178,0.000472848,-0.022436962,0.028812535,0.050015677,-0.013417107,0.124647148
SCD,0.110977655,0.20919999,0.019158118,0.035066399,-0.118186358,0.013830313,0.097369281,0.024910386,0.032144955,0.00563031,0.074686224,0.017163864,0.009369416,-0.156697445,0.047488465,0.037037475,-0.00592517,0.160116284
SCD,0.087832201,0.268190897,0.067425399,0.04309094,-0.061896277,0.070151787,0.114893854,0.051009256,0.010526187,0.02601421,0.065575998,0.035896561,-0.018702192,-0.128203888,0.024820853,0.045419474,0.008170021,0.149350469
SCD,0.127352635,0.16326428,0.011870588,0.066866797,-0.061913208,0.03905303,0.076856239,0.07443258,0.028649728,0.077295727,0.115358847,0.034520032,0.007361997,-0.175949346,0.078177862,0.061673447,0.034359776,0.033339872
SCD,0.27798651,0.029810192,-0.141449885,0.073861375,-0.106161726,0.104291601,0.086417775,0.074233612,0.037704294,0.261638221,0.176055297,0.043803918,0.007732171,-0.052755035,0.025721022,0.114178319,-0.01442569,-0.061163776
SCD,0.16547299,0.153345743,-0.091547532,0.018758107,-0.129983392,0.05159552,0.106068671,0.056453486,0.131796868,0.183115171,0.124209657,-0.028006514,0.026692577,-0.101090882,0.087161858,0.014982699,0.063429703,-0.075130455
SCD,0.122331354,0.166619167,-0.047242126,0.122140514,-0.080040595,0.081225323,0.07372658,0.104631474,0.100189214,0.140127586,0.153393115,0.012152191,0.060527992,-0.095830486,0.089610251,0.074620446,0.025208874,-0.054733516
SCD,0.131274061,0.180088438,-0.026913901,0.064195197,-0.065713848,0.016203232,0.111322101,0.077771642,0.058588923,0.018074918,0.084134383,-0.048073253,0.034270184,-0.08667852,0.104376909,0.050343647,0.047275009,0.0150952
SCD,0.13928479,0.17703281,-0.022056778,0.089825778,-0.093344415,0.046831602,0.101948222,0.028336046,0.030063051,0.062433843,0.12263093,0.001455495,0.015775802,-0.085036229,0.111653321,0.077628629,0.076937942,0.01050855
SCD,0.124455299,0.137986515,0.004813344,0.054460593,-0.140950432,0.107954445,0.092091763,0.099962023,0.042636074,0.132193019,0.131357423,0.02671435,0.018760412,-0.107306882,0.105742496,0.053606773,0.057730648,-0.041297945
SCD,0.101460347,0.175355018,-0.052671541,0.090954677,-0.042605652,0.03632546,0.104358271,0.038958454,0.092845136,0.05641805,0.078049977,-0.005992167,0.044809729,-0.111241203,0.1149985,0.057331387,0.065101722,0.029073633
SCD,0.112377782,0.175875976,-0.040603363,0.097027284,-0.137383126,0.044593219,0.092023032,0.0956626,0.025082619,0.114251563,0.121620206,0.021858715,0.032023401,-0.096046559,0.138607052,0.069137399,0.050503267,-0.035869279
SCD,0.11430087,0.182262374,-0.024546556,0.026811267,-0.076075797,0.031249222,0.068073796,0.066470626,0.064593765,0.116441034,0.11995801,0.031447533,0.014783931,-0.161747101,0.096367747,0.034960669,0.056685759,0.027695184
SCD,0.165273382,0.133350089,-0.071081236,0.052937294,-0.122540583,0.084916071,0.132286884,0.083309694,0.048499622,0.141830169,0.158577755,-0.032301867,0.015568349,-0.066013051,0.113187445,0.031772492,0.079755229,-0.029718099
SCD,0.226127164,0.122552344,-0.079563128,0.035388598,-0.11432568,0.03279597,0.085706163,0.00632094,0.081621314,0.183545108,0.186831086,-0.043565278,0.05257072,-0.051698453,0.071366262,0.047852059,0.018549346,-0.051512229
SCD,0.079413609,0.130104356,-0.055953999,0.051784104,-0.1275392,0.038584902,0.152401573,0.071095016,0.052606929,0.125611523,0.120556076,0.034794533,0.076966782,-0.11246285,0.127297521,0.032974938,0.012416836,0.006845497
SCD,0.103480209,0.162203978,-0.013237321,0.078244622,-0.070467521,0.081786005,0.095001264,0.03980055,0.102800802,0.067423953,0.104921532,0.033712863,0.02862908,-0.091745661,0.130404353,0.043667058,0.062657529,0.04476981
SCD,0.390307752,-0.118055643,-0.06110005,-0.012367878,-0.068221581,-0.007659815,0.165008901,0.115085465,0.079047258,0.2753552,0.036349447,0.134902967,-0.039709659,-0.039525051,0.091320842,0.208207971,-0.003325697,-0.112687876
SCD,0.127911577,0.149911136,-0.040261613,0.034639702,-0.097652868,0.015053577,0.101316272,0.05775575,0.025284428,0.069482429,0.13076466,0.012857747,0.020325117,-0.175764791,0.107951815,0.050468332,0.018785151,0.033753135
NC,0.053746253,0.250585467,0.09881307,0.06897011,-0.110064085,0.06296854,0.084289933,0.114504569,0.022145274,0.041970346,0.049926361,0.075269022,0.044453584,-0.117241786,0.039193389,0.045735378,0.014751374,0.176852238
NC,0.106089938,0.225655499,0.073072053,0.058479199,-0.118094921,0.014458215,0.081786082,0.026718413,0.014057361,0.013128866,0.067817834,0.044794704,-0.020399643,-0.087313923,0.070459416,0.029822622,0.032236703,0.216095033
NC,0.112927391,0.204891946,0.043691128,0.050400707,-0.135929492,0.071226975,0.071559685,0.016898088,0.025516163,0.034154852,0.090695678,0.052577222,0.002999415,-0.085801028,0.070400221,0.009538103,0.006843941,0.164793592
NC,0.069265624,0.211319736,0.100225886,0.086119254,-0.145325062,0.049878081,0.055526004,0.085272158,0.028015511,0.042055174,0.077189606,0.080839345,0.029751479,-0.111145549,0.048519485,0.013913764,0.031038929,0.146415227
NC,0.123778377,0.206470407,0.048238743,0.045394342,-0.167380067,0.067292195,0.059215773,0.060945111,0.015872204,0.131125684,0.13482883,0.061093144,0.055249139,-0.023149763,0.001479643,0.051186525,-0.014524709,0.125660505
NC,0.103475171,0.225614763,0.084855263,0.056546678,-0.138633048,0.082635877,0.103902742,0.066927544,0.01189791,0.073214614,0.095923036,0.048374331,-0.017150866,-0.087613815,0.036043862,0.025004103,0.007194842,0.081932664
NC,0.131241789,0.211970602,0.042132344,0.030982356,-0.128074705,0.011656541,0.071867728,-0.028102358,0.027376618,0.007418291,0.069621053,0.029094861,-0.005937591,-0.123615197,0.069747397,0.016776522,0.00525735,0.197495005
NC,0.070577612,0.21965648,0.088573361,0.056735595,-0.112463735,0.091153783,0.0804,0.074699667,0.019176712,0.039619758,0.04577644,0.043012089,0.014367121,-0.132997896,0.052874755,0.036038962,0.011233861,0.145566008
NC,0.102260768,0.21559597,0.074561542,0.059542189,-0.113905066,0.03911019,0.084341057,0.063117119,0.017005083,0.023775355,0.041245075,0.01539981,0.008532831,-0.147602535,0.057299829,0.044023899,0.015263674,0.168937354
NC,0.105239341,0.213705758,0.028823865,0.040408823,-0.115554551,0.058517863,0.05917587,0.020064944,0.022000408,0.022254956,0.076325299,0.021379016,0.006110708,-0.138286666,0.061722758,0.037267951,-0.0000493,0.148789031
NC,0.099149866,0.216020667,0.0561853,0.048613002,-0.166862182,0.083819023,0.062315096,0.069480398,0.023505296,0.070446031,0.083526931,0.075559624,0.015718665,-0.051203236,0.079672606,0.01148196,0.038676561,0.170716113
NC,0.104252373,0.18382186,0.056303548,0.081093266,-0.175764046,0.100406532,0.023157504,0.051711929,0.039211614,0.076800326,0.114991757,0.085492271,0.011407097,-0.039120589,0.070812995,0.008888247,0.030982368,0.185122331
NC,0.055940396,0.204514172,0.076592828,0.069624918,-0.12883768,0.071792195,0.082902144,0.07565857,0.018171432,0.032362492,0.040060693,0.069303942,0.021201783,-0.113806616,0.064347317,0.042409268,0.055368942,0.190451516
NC,0.068929024,0.221505859,0.083633191,0.042912757,-0.11578924,0.083000915,0.10330805,0.095759179,0.008457563,0.015513665,0.033801287,0.030640801,0.000816368,-0.119267873,0.056038068,0.063498422,0.032671546,0.183696935
NC,0.076397941,0.249364912,0.102153153,0.06189325,-0.095596795,0.058120669,0.109825668,0.077966775,0.01531172,0.031842519,0.064392692,0.063059254,-0.010244304,-0.107832891,0.030792103,0.046536706,0.021609729,0.164139821
NC,0.12060365,0.183299503,0.006427585,0.051886095,-0.127579559,0.041674313,0.098794391,0.07618701,0.022128897,0.003522906,0.0619562,0.01609257,0.003737268,-0.180281715,0.064994829,0.013922184,-0.019662308,0.106019436
NC,0.145298719,0.130484913,0.038052596,0.048660878,-0.113817248,0.013564972,0.003704103,0.111595952,0.068743783,0.066256969,0.011917128,-0.017795881,0.053657104,-0.107639459,0.003005557,0.028338516,0.022807256,0.109365822
NC,0.080903566,0.226276425,0.089415205,0.062120648,-0.13577706,0.074256419,0.059307461,0.080404678,0.006693201,0.056694394,0.055713606,0.073408517,0.012255317,-0.109925754,0.065311789,0.050423961,0.036219036,0.159073222
NC,0.098054316,0.20232116,0.008774789,0.058024286,-0.126913112,0.039604164,0.063780728,0.076674946,0.008430561,0.023423331,0.061520518,0.000882204,-0.020211723,-0.158010881,0.078836647,0.03931796,0.0025797,0.102658786
NC,0.078643439,0.212358826,0.069014877,0.036254518,-0.183899955,0.093912885,0.052548112,0.106561268,0.040290956,0.086571767,0.062582563,0.040389535,0.025212533,-0.09533191,0.055516492,0.008518043,0.001705993,0.105149021
NC,0.100122997,0.233216957,0.131234354,0.057262443,-0.126808847,0.058571836,0.092483495,0.096891225,0.02372306,0.027947587,0.055554838,0.050813243,0.047228926,-0.093613591,0.026717523,0.00623702,0.017196437,0.146842529
NC,0.049320518,0.230376002,0.101112474,0.060831014,-0.090390267,0.070889608,0.090948561,0.120289764,0.005438987,0.028435492,0.036608811,0.059291855,0.011723774,-0.120521375,0.043147172,0.04102427,0.058573795,0.190399233
NC,0.130050782,0.219153562,0.070962954,0.049117498,-0.133759233,0.056115851,0.06709587,0.060870899,0.05951432,0.065304978,0.089547477,0.043516045,0.010893573,-0.110682455,0.013182499,-0.003046744,0.004365281,0.102422725
NC,0.110050788,0.212543099,0.050050783,0.066033743,-0.10159099,-0.008581383,0.071400708,0.060480135,0.004774939,0.019525004,0.086304963,0.003472051,-0.00604217,-0.120066224,0.043473179,0.028153397,0.020728996,0.144728683
NC,0.119976974,0.213735153,0.093101388,0.044113172,-0.118281467,0.033621488,0.0554,0.02645546,0.027691082,0.044550312,0.062091329,0.037355375,0.003342123,-0.111914528,0.05589724,0.003535448,0.036980128,0.14829618
NC,0.066890745,0.211876311,0.091174947,0.068632878,-0.127701559,0.081367374,0.081719192,0.145313648,0.005826503,0.018700837,0.025048557,0.057097974,0.027369236,-0.119277674,0.073135251,0.038966151,0.031878876,0.152570583
NC,0.131597505,0.229258758,0.103735988,0.06819814,-0.096903516,0.033220158,0.077211482,0.067316259,0.017925048,0.05215843,0.097157902,0.08022111,0.010554502,-0.07485008,0.045888195,0.030041789,-0.004847362,0.122542349
NC,0.064320967,0.23785718,0.104917039,0.06869249,-0.116001709,0.049841276,0.073831491,0.086695204,0.002474697,0.049791122,0.065252239,0.049549785,0.040559905,-0.117110466,0.034814436,0.044437111,0.034385197,0.179637919
NC,0.110346514,0.241250197,0.068496862,0.045529894,-0.095657132,0.032080572,0.076342663,0.084344346,0.003321943,0.017374726,0.069972753,0.029910158,0.024291462,-0.127924813,0.027811971,0.020027855,0.006970068,0.133399976
NC,0.090661021,0.223561683,0.040873402,0.046000444,-0.070650314,0.081993298,0.081358016,0.048097735,0.018455374,0.014938896,0.06526282,0.013298279,-0.05035275,-0.140455264,0.057535642,0.046549042,0.019909946,0.142272034
NC,0.123617815,0.238590261,0.058930483,0.060150918,-0.115585021,0.051738678,0.046358003,0.016135905,0.028965483,0.015579617,0.107266709,0.052481786,-0.028784767,-0.083483491,0.061445012,0.023282128,0.023846618,0.188744086
NC,0.0822791,0.229316776,0.048811953,0.029386234,-0.094166357,0.059332707,0.07830427,0.056623117,0.008697438,0.018274407,0.040955241,0.019121164,-0.017550676,-0.138255912,0.056259665,0.041677754,0.028305822,0.186882703
NC,0.094949038,0.228251064,0.071406451,0.0677749,-0.127170601,0.028624842,0.064961963,0.118487849,0.002098155,0.014655585,0.059020021,0.069787467,-0.0000755,-0.07947547,0.077685011,0.0257052,0.032721676,0.186697699
NC,0.071809534,0.241464789,0.093720005,0.040062767,-0.090317337,0.064910096,0.10352886,0.04407989,0.019038619,0.046159794,0.047680259,0.044586285,-0.02375729,-0.135590227,0.039644275,0.061176603,0.037606488,0.177108274
NC,0.091621232,0.228080912,0.055022389,0.066219039,-0.111204492,0.042075009,0.063144844,0.06139013,0.009100498,0.007106445,0.053175079,0.028613664,-0.004196005,-0.135807067,0.050587641,0.039629876,0.044510206,0.166805456
NC,0.079649114,0.226378871,0.058408575,0.044176785,-0.106443903,0.065953883,0.118335861,0.110730676,0.008577407,0.018289541,0.049135902,0.06763204,0.043080495,-0.131337517,0.020367008,0.030703947,0.017136905,0.119086285
NC,0.099639377,0.217489674,0.06515674,0.012383618,-0.13044429,0.112871947,0.090047982,0.044655297,0.025270366,0.02696937,0.063600295,0.05332,0.029063773,-0.117146156,0.049140037,0.035634543,0.028122579,0.156897832
NC,0.079721376,0.211643692,0.101123864,0.045482902,-0.108302728,0.031882739,0.095763288,0.073418522,-0.007344517,0.027246648,0.041708889,0.025759803,0.004654147,-0.10226464,0.049327517,0.059711808,0.044560226,0.171939404
NC,0.075964418,0.257977786,0.09752622,0.059206193,-0.082744324,0.058693814,0.07680999,0.090578336,-0.004340437,0.026032078,0.052795647,0.015308033,-0.018959641,-0.097110903,0.067928319,0.056190974,0.032481954,0.14733606
NC,0.145370523,0.19673599,-0.003885649,0.023214606,-0.089355342,0.043032461,0.112111146,0.001961614,0.011397456,-0.007931049,0.096533657,0.04378666,-0.020118825,-0.11836138,0.037911674,0.032133932,-0.01231553,0.14462907
NC,0.019174323,0.273460324,0.184446776,0.089218473,-0.100791883,0.099318388,0.098898913,0.1303043,-0.003199783,0.059070707,0.049030121,0.094728143,0.0436601,-0.061262515,0.031071785,0.07821084,0.056002698,0.159957678
NC,0.142832166,0.214726503,0.059801761,0.056774218,-0.102973543,0.022050218,0.077102767,0.02363568,0.017011427,0.025933098,0.061987499,-0.023568413,-0.015930722,-0.140334549,0.053573524,0.018567672,0.009931538,0.14485853
NC,0.124333512,0.243953555,0.065807745,0.058449951,-0.105689153,0.039446483,0.082700077,0.036908449,0.010389886,0.009516714,0.075769793,0.050789564,-0.027028712,-0.084276777,0.067432171,0.029177357,-0.001385567,0.15190767
NC,0.104107598,0.18365248,0.058006157,0.048885251,-0.105490242,0.04525539,0.090432243,0.031764247,-0.002113875,0.008626001,0.08612108,0.032218548,-0.012095159,-0.104416308,0.054946054,0.044550102,0.019108282,0.169195259
NC,0.131345181,0.217714614,0.040342049,0.063085109,-0.087441849,0.036079871,0.094984539,0.006020991,0.00543905,-0.004740709,0.092044134,0.030516811,-0.012459407,-0.11810411,0.071842754,0.04106717,-0.006404625,0.179016608
NC,0.095276673,0.219538755,0.050285368,0.053478136,-0.129274315,0.012225211,0.068703299,0.046764977,0.017187348,0.021614658,0.036815953,0.029503152,0.00999797,-0.13115453,0.0684743,0.037500701,0.004730441,0.17895635
NC,0.104228673,0.217592828,0.070452892,0.070978245,-0.156137611,0.070622939,0.063985691,0.123808413,0.006413353,0.021987266,0.068223157,0.037590315,0.039115865,-0.109596469,0.057364482,0.045377642,-0.000908071,0.114000476
NC,0.109953716,0.233693014,0.097923526,0.067433281,-0.125954432,0.016647703,0.070687123,0.064594686,0.029558107,0.043443534,0.071199921,0.048691851,0.028351313,-0.097037745,0.039774384,0.025090615,0.010097124,0.145036314
NC,0.08969961,0.207039809,0.043253292,0.039747486,-0.157206049,0.038104875,0.060665374,0.030504726,0.037879225,0.030620811,0.068376109,0.035372898,0.021013367,-0.129502678,0.066098297,0.035988691,0.010202623,0.167447471
NC,0.074364632,0.216706125,0.094456837,0.076854414,-0.129157224,0.053295493,0.079024226,0.093834254,0.010316398,0.062966229,0.043576131,0.040934566,0.030649315,-0.117967442,0.048300922,0.029722006,0.012796333,0.15450493
NC,0.093529209,0.23563683,0.1229587,0.055522118,-0.128615222,0.020892083,0.081657188,0.088560588,-0.001037089,0.048666014,0.068331396,0.011284687,0.012049153,-0.106933982,0.042524219,0.051677407,0.028108404,0.122206394
NC,0.088092831,0.242031589,0.085912331,0.054329568,-0.092699659,0.065872981,0.082949808,0.071379142,-0.002060509,0.016478722,0.039499276,0.027746892,0.001315486,-0.10358119,0.050436584,0.049621822,0.049388255,0.150573144
NC,0.084060631,0.230084212,0.066399373,0.03843995,-0.09018219,0.057911429,0.082375901,0.089104979,0.022095621,0.01344872,0.058530993,0.072439479,0.004933538,-0.126404134,0.030082139,0.028199736,0.044916097,0.178477109
NC,0.045469266,0.264568295,0.155561839,0.064691895,-0.079169107,0.076632366,0.084350416,0.110393056,0.002852236,0.040537293,0.027847208,0.063985948,0.049720695,-0.081848774,0.033570469,0.046564115,0.047055557,0.179155408
NC,0.049387093,0.278890019,0.132099252,0.058303671,-0.097684684,0.069139854,0.065984152,0.110143789,0.017336589,0.047688218,0.049341591,0.112805935,0.010046776,-0.083665739,0.046152943,0.041174493,0.067612762,0.199828486
NC,0.105274709,0.218632333,0.082901626,0.06434164,-0.093516848,0.07978868,0.075618183,0.076334625,0.009832372,0.01144358,0.033836349,0.01860748,-0.016096312,-0.139717167,0.053095221,0.030172804,0.028290988,0.141493994
NC,0.131731052,0.085996365,0.037976016,0.051125121,-0.138499498,0.027277448,0.110342247,0.05116781,-0.012099705,0.079371909,0.157928823,-0.002299168,0.023462175,-0.119657788,0.117565327,0.070301185,0.085442105,0.025320653
NC,0.175779341,0.123805738,-0.051154305,0.12029065,-0.131755601,0.064679165,0.105499765,0.005852971,0.06383587,0.103873055,0.186455289,-0.023238762,0.007790704,-0.078739071,0.092780762,0.066309258,0.007068815,-0.093404992
